Id(Bk)Syl1	 124 
Id(Bk)	 104 
*F1	 108 
*F3	 110 
*F4	 100 
*F5	 100 
*B1	 106 
*B2	 110 
*B3	 102 
*B5	 100 
*F1_B1	 100 
*F1..._B1	 100 
*F1_B2	 100 
*F1..._B2	 100 
*F1_B3	 94 
*F1..._B3	 92 
*F1_B5	 92 
*F1..._B5	 92 
*F3_B1	 100 
*F3..._B1	 100 
*F3_B2	 100 
*F3..._B2	 100 
*F3_B3	 90 
*F3..._B3	 86 
*F3_B5	 74 
*F3..._B5	 72 
*F4_B1	 100 
*F4..._B1	 100 
*F4_B2	 102 
*F4..._B2	 102 
*F4_B3	 88 
*F4..._B3	 82 
*F4_B5	 62 
*F4..._B5	 60 
*F5_B1	 100 
*F5..._B1	 100 
*F5_B2	 102 
*F5..._B2	 106 
*F5_B3	 84 
*F5..._B3	 82 
*F5_B5	 48 
*F5..._B5	 54 
*_B1F1	 100 
*_B1...F1	 100 
*_B1F3	 100 
*_B1...F3	 100 
*_B1F4	 100 
*_B1...F4	 100 
*_B1F5	 100 
*_B1...F5	 100 
*_B2F1	 102 
*_B2...F1	 102 
*_B2F3	 102 
*_B2...F3	 104 
*_B2F4	 100 
*_B2...F4	 98 
*_B2F5	 100 
*_B2...F5	 96 
*_B3F1	 102 
*_B3...F1	 102 
*_B3F3	 102 
*_B3...F3	 104 
*_B3F4	 98 
*_B3...F4	 94 
*_B3F5	 94 
*_B3...F5	 92 
*_B5F1	 104 
*_B5...F1	 104 
*_B5F3	 104 
*_B5...F3	 106 
*_B5F4	 84 
*_B5...F4	 78 
*_B5F5	 80 
*_B5...F5	 80 

Input#	Input	Cand#	Cand	Freq. from input file	Learning tokens	Output of grammar test	Target proportion	Predicted proportion
 945 	aii	 0 	aii	 1 	 13 	 1000 	 1 	 1 
 945 	aii	 1 	aiI	 0 	 0 	 0 	 0 	 0 
 945 	aii	 2 	aIi	 0 	 0 	 0 	 0 	 0 
 945 	aii	 3 	aII	 0 	 0 	 0 	 0 	 0 
 945 	aii	 4 	Aii	 0 	 0 	 0 	 0 	 0 
 945 	aii	 5 	AiI	 0 	 0 	 0 	 0 	 0 
 945 	aii	 6 	AIi	 0 	 0 	 0 	 0 	 0 
 945 	aii	 7 	AII	 0 	 0 	 0 	 0 	 0 
 946 	aiI	 0 	aiI	 0 	 0 	 10 	 0 	 0.01 
 946 	aiI	 1 	aii	 0 	 0 	 990 	 0 	 0.99 
 946 	aiI	 2 	aII	 0 	 0 	 0 	 0 	 0 
 946 	aiI	 3 	aIi	 0 	 0 	 0 	 0 	 0 
 946 	aiI	 4 	AiI	 0 	 0 	 0 	 0 	 0 
 946 	aiI	 5 	Aii	 0 	 0 	 0 	 0 	 0 
 946 	aiI	 6 	AII	 0 	 0 	 0 	 0 	 0 
 946 	aiI	 7 	AIi	 0 	 0 	 0 	 0 	 0 
 947 	aiE	 0 	aiE	 0 	 0 	 11 	 0 	 0.011 
 947 	aiE	 1 	aie	 0 	 0 	 989 	 0 	 0.989 
 947 	aiE	 2 	aIE	 0 	 0 	 0 	 0 	 0 
 947 	aiE	 3 	aIe	 0 	 0 	 0 	 0 	 0 
 947 	aiE	 4 	AiE	 0 	 0 	 0 	 0 	 0 
 947 	aiE	 5 	Aie	 0 	 0 	 0 	 0 	 0 
 947 	aiE	 6 	AIE	 0 	 0 	 0 	 0 	 0 
 947 	aiE	 7 	AIe	 0 	 0 	 0 	 0 	 0 
 948 	aio	 0 	aio	 1 	 23 	 1000 	 1 	 1 
 948 	aio	 1 	aiO	 0 	 0 	 0 	 0 	 0 
 948 	aio	 2 	aIo	 0 	 0 	 0 	 0 	 0 
 948 	aio	 3 	aIO	 0 	 0 	 0 	 0 	 0 
 948 	aio	 4 	Aio	 0 	 0 	 0 	 0 	 0 
 948 	aio	 5 	AiO	 0 	 0 	 0 	 0 	 0 
 948 	aio	 6 	AIo	 0 	 0 	 0 	 0 	 0 
 948 	aio	 7 	AIO	 0 	 0 	 0 	 0 	 0 
 949 	aia	 0 	aia	 1 	 11 	 1000 	 1 	 1 
 949 	aia	 1 	aiA	 0 	 0 	 0 	 0 	 0 
 949 	aia	 2 	aIa	 0 	 0 	 0 	 0 	 0 
 949 	aia	 3 	aIA	 0 	 0 	 0 	 0 	 0 
 949 	aia	 4 	Aia	 0 	 0 	 0 	 0 	 0 
 949 	aia	 5 	AiA	 0 	 0 	 0 	 0 	 0 
 949 	aia	 6 	AIa	 0 	 0 	 0 	 0 	 0 
 949 	aia	 7 	AIA	 0 	 0 	 0 	 0 	 0 
 950 	aiu	 0 	aiu	 1 	 19 	 1000 	 1 	 1 
 950 	aiu	 1 	aiy	 0 	 0 	 0 	 0 	 0 
 950 	aiu	 2 	aIu	 0 	 0 	 0 	 0 	 0 
 950 	aiu	 3 	aIy	 0 	 0 	 0 	 0 	 0 
 950 	aiu	 4 	Aiu	 0 	 0 	 0 	 0 	 0 
 950 	aiu	 5 	Aiy	 0 	 0 	 0 	 0 	 0 
 950 	aiu	 6 	AIu	 0 	 0 	 0 	 0 	 0 
 950 	aiu	 7 	AIy	 0 	 0 	 0 	 0 	 0 
 951 	aIO	 0 	aIO	 0 	 0 	 0 	 0 	 0 
 951 	aIO	 1 	aIo	 0 	 0 	 16 	 0 	 0.016 
 951 	aIO	 2 	aiO	 0 	 0 	 7 	 0 	 0.007 
 951 	aIO	 3 	aio	 0 	 0 	 977 	 0 	 0.977 
 951 	aIO	 4 	AIO	 0 	 0 	 0 	 0 	 0 
 951 	aIO	 5 	AIo	 0 	 0 	 0 	 0 	 0 
 951 	aIO	 6 	AiO	 0 	 0 	 0 	 0 	 0 
 951 	aIO	 7 	Aio	 0 	 0 	 0 	 0 	 0 
 952 	aIA	 0 	aIA	 0 	 0 	 4 	 0 	 0.004 
 952 	aIA	 1 	aIa	 0 	 0 	 12 	 0 	 0.012 
 952 	aIA	 2 	aiA	 0 	 0 	 13 	 0 	 0.013 
 952 	aIA	 3 	aia	 0 	 0 	 971 	 0 	 0.971 
 952 	aIA	 4 	AIA	 0 	 0 	 0 	 0 	 0 
 952 	aIA	 5 	AIa	 0 	 0 	 0 	 0 	 0 
 952 	aIA	 6 	AiA	 0 	 0 	 0 	 0 	 0 
 952 	aIA	 7 	Aia	 0 	 0 	 0 	 0 	 0 
 953 	aIy	 0 	aIy	 0 	 0 	 4 	 0 	 0.004 
 953 	aIy	 1 	aIu	 0 	 0 	 12 	 0 	 0.012 
 953 	aIy	 2 	aiy	 0 	 0 	 13 	 0 	 0.013 
 953 	aIy	 3 	aiu	 0 	 0 	 971 	 0 	 0.971 
 953 	aIy	 4 	AIy	 0 	 0 	 0 	 0 	 0 
 953 	aIy	 5 	AIu	 0 	 0 	 0 	 0 	 0 
 953 	aIy	 6 	Aiy	 0 	 0 	 0 	 0 	 0 
 953 	aIy	 7 	Aiu	 0 	 0 	 0 	 0 	 0 
 954 	aIe	 0 	aIe	 0 	 0 	 16 	 0 	 0.016 
 954 	aIe	 1 	aIE	 0 	 0 	 0 	 0 	 0 
 954 	aIe	 2 	aie	 0 	 0 	 984 	 0 	 0.984 
 954 	aIe	 3 	aiE	 0 	 0 	 0 	 0 	 0 
 954 	aIe	 4 	AIe	 0 	 0 	 0 	 0 	 0 
 954 	aIe	 5 	AIE	 0 	 0 	 0 	 0 	 0 
 954 	aIe	 6 	Aie	 0 	 0 	 0 	 0 	 0 
 954 	aIe	 7 	AiE	 0 	 0 	 0 	 0 	 0 
 955 	aIi	 0 	aIi	 0 	 0 	 16 	 0 	 0.016 
 955 	aIi	 1 	aII	 0 	 0 	 0 	 0 	 0 
 955 	aIi	 2 	aii	 0 	 0 	 984 	 0 	 0.984 
 955 	aIi	 3 	aiI	 0 	 0 	 0 	 0 	 0 
 955 	aIi	 4 	AIi	 0 	 0 	 0 	 0 	 0 
 955 	aIi	 5 	AII	 0 	 0 	 0 	 0 	 0 
 955 	aIi	 6 	Aii	 0 	 0 	 0 	 0 	 0 
 955 	aIi	 7 	AiI	 0 	 0 	 0 	 0 	 0 
 956 	aII	 0 	aII	 0 	 0 	 16 	 0 	 0.016 
 956 	aII	 1 	aIi	 0 	 0 	 0 	 0 	 0 
 956 	aII	 2 	aiI	 0 	 0 	 0 	 0 	 0 
 956 	aII	 3 	aii	 0 	 0 	 984 	 0 	 0.984 
 956 	aII	 4 	AII	 0 	 0 	 0 	 0 	 0 
 956 	aII	 5 	AIi	 0 	 0 	 0 	 0 	 0 
 956 	aII	 6 	AiI	 0 	 0 	 0 	 0 	 0 
 956 	aII	 7 	Aii	 0 	 0 	 0 	 0 	 0 
 957 	aIE	 0 	aIE	 0 	 0 	 16 	 0 	 0.016 
 957 	aIE	 1 	aIe	 0 	 0 	 0 	 0 	 0 
 957 	aIE	 2 	aiE	 0 	 0 	 1 	 0 	 0.001 
 957 	aIE	 3 	aie	 0 	 0 	 983 	 0 	 0.983 
 957 	aIE	 4 	AIE	 0 	 0 	 0 	 0 	 0 
 957 	aIE	 5 	AIe	 0 	 0 	 0 	 0 	 0 
 957 	aIE	 6 	AiE	 0 	 0 	 0 	 0 	 0 
 957 	aIE	 7 	Aie	 0 	 0 	 0 	 0 	 0 
 958 	aIo	 0 	aIo	 0 	 0 	 16 	 0 	 0.016 
 958 	aIo	 1 	aIO	 0 	 0 	 0 	 0 	 0 
 958 	aIo	 2 	aio	 0 	 0 	 984 	 0 	 0.984 
 958 	aIo	 3 	aiO	 0 	 0 	 0 	 0 	 0 
 958 	aIo	 4 	AIo	 0 	 0 	 0 	 0 	 0 
 958 	aIo	 5 	AIO	 0 	 0 	 0 	 0 	 0 
 958 	aIo	 6 	Aio	 0 	 0 	 0 	 0 	 0 
 958 	aIo	 7 	AiO	 0 	 0 	 0 	 0 	 0 
 959 	aIa	 0 	aIa	 0 	 0 	 16 	 0 	 0.016 
 959 	aIa	 1 	aIA	 0 	 0 	 0 	 0 	 0 
 959 	aIa	 2 	aia	 0 	 0 	 984 	 0 	 0.984 
 959 	aIa	 3 	aiA	 0 	 0 	 0 	 0 	 0 
 959 	aIa	 4 	AIa	 0 	 0 	 0 	 0 	 0 
 959 	aIa	 5 	AIA	 0 	 0 	 0 	 0 	 0 
 959 	aIa	 6 	Aia	 0 	 0 	 0 	 0 	 0 
 959 	aIa	 7 	AiA	 0 	 0 	 0 	 0 	 0 
 960 	aIu	 0 	aIu	 0 	 0 	 16 	 0 	 0.016 
 960 	aIu	 1 	aIy	 0 	 0 	 0 	 0 	 0 
 960 	aIu	 2 	aiu	 0 	 0 	 984 	 0 	 0.984 
 960 	aIu	 3 	aiy	 0 	 0 	 0 	 0 	 0 
 960 	aIu	 4 	AIu	 0 	 0 	 0 	 0 	 0 
 960 	aIu	 5 	AIy	 0 	 0 	 0 	 0 	 0 
 960 	aIu	 6 	Aiu	 0 	 0 	 0 	 0 	 0 
 960 	aIu	 7 	Aiy	 0 	 0 	 0 	 0 	 0 
 961 	aEO	 0 	aEO	 0 	 0 	 0 	 0 	 0 
 961 	aEO	 1 	aEo	 0 	 0 	 18 	 0 	 0.018 
 961 	aEO	 2 	aeO	 0 	 0 	 7 	 0 	 0.007 
 961 	aEO	 3 	aeo	 0 	 0 	 975 	 0 	 0.975 
 961 	aEO	 4 	AEO	 0 	 0 	 0 	 0 	 0 
 961 	aEO	 5 	AEo	 0 	 0 	 0 	 0 	 0 
 961 	aEO	 6 	AeO	 0 	 0 	 0 	 0 	 0 
 961 	aEO	 7 	Aeo	 0 	 0 	 0 	 0 	 0 
 962 	aEA	 0 	aEA	 0 	 0 	 4 	 0 	 0.004 
 962 	aEA	 1 	aEa	 0 	 0 	 14 	 0 	 0.014 
 962 	aEA	 2 	aeA	 0 	 0 	 13 	 0 	 0.013 
 962 	aEA	 3 	aea	 0 	 0 	 969 	 0 	 0.969 
 962 	aEA	 4 	AEA	 0 	 0 	 0 	 0 	 0 
 962 	aEA	 5 	AEa	 0 	 0 	 0 	 0 	 0 
 962 	aEA	 6 	AeA	 0 	 0 	 0 	 0 	 0 
 962 	aEA	 7 	Aea	 0 	 0 	 0 	 0 	 0 
 963 	aEy	 0 	aEy	 0 	 0 	 4 	 0 	 0.004 
 963 	aEy	 1 	aEu	 0 	 0 	 14 	 0 	 0.014 
 963 	aEy	 2 	aey	 0 	 0 	 13 	 0 	 0.013 
 963 	aEy	 3 	aeu	 0 	 0 	 969 	 0 	 0.969 
 963 	aEy	 4 	AEy	 0 	 0 	 0 	 0 	 0 
 963 	aEy	 5 	AEu	 0 	 0 	 0 	 0 	 0 
 963 	aEy	 6 	Aey	 0 	 0 	 0 	 0 	 0 
 963 	aEy	 7 	Aeu	 0 	 0 	 0 	 0 	 0 
 964 	aEe	 0 	aEe	 0 	 0 	 18 	 0 	 0.018 
 964 	aEe	 1 	aEE	 0 	 0 	 0 	 0 	 0 
 964 	aEe	 2 	aee	 0 	 0 	 982 	 0 	 0.982 
 964 	aEe	 3 	aeE	 0 	 0 	 0 	 0 	 0 
 964 	aEe	 4 	AEe	 0 	 0 	 0 	 0 	 0 
 964 	aEe	 5 	AEE	 0 	 0 	 0 	 0 	 0 
 964 	aEe	 6 	Aee	 0 	 0 	 0 	 0 	 0 
 964 	aEe	 7 	AeE	 0 	 0 	 0 	 0 	 0 
 965 	aEi	 0 	aEi	 0 	 0 	 18 	 0 	 0.018 
 965 	aEi	 1 	aEI	 0 	 0 	 0 	 0 	 0 
 965 	aEi	 2 	aei	 0 	 0 	 982 	 0 	 0.982 
 965 	aEi	 3 	aeI	 0 	 0 	 0 	 0 	 0 
 965 	aEi	 4 	AEi	 0 	 0 	 0 	 0 	 0 
 965 	aEi	 5 	AEI	 0 	 0 	 0 	 0 	 0 
 965 	aEi	 6 	Aei	 0 	 0 	 0 	 0 	 0 
 965 	aEi	 7 	AeI	 0 	 0 	 0 	 0 	 0 
 966 	aEI	 0 	aEI	 0 	 0 	 16 	 0 	 0.016 
 966 	aEI	 1 	aEi	 0 	 0 	 2 	 0 	 0.002 
 966 	aEI	 2 	aeI	 0 	 0 	 0 	 0 	 0 
 966 	aEI	 3 	aei	 0 	 0 	 982 	 0 	 0.982 
 966 	aEI	 4 	AEI	 0 	 0 	 0 	 0 	 0 
 966 	aEI	 5 	AEi	 0 	 0 	 0 	 0 	 0 
 966 	aEI	 6 	AeI	 0 	 0 	 0 	 0 	 0 
 966 	aEI	 7 	Aei	 0 	 0 	 0 	 0 	 0 
 967 	aEE	 0 	aEE	 0 	 0 	 18 	 0 	 0.018 
 967 	aEE	 1 	aEe	 0 	 0 	 0 	 0 	 0 
 967 	aEE	 2 	aeE	 0 	 0 	 0 	 0 	 0 
 967 	aEE	 3 	aee	 0 	 0 	 982 	 0 	 0.982 
 967 	aEE	 4 	AEE	 0 	 0 	 0 	 0 	 0 
 967 	aEE	 5 	AEe	 0 	 0 	 0 	 0 	 0 
 967 	aEE	 6 	AeE	 0 	 0 	 0 	 0 	 0 
 967 	aEE	 7 	Aee	 0 	 0 	 0 	 0 	 0 
 968 	aEo	 0 	aEo	 0 	 0 	 18 	 0 	 0.018 
 968 	aEo	 1 	aEO	 0 	 0 	 0 	 0 	 0 
 968 	aEo	 2 	aeo	 0 	 0 	 982 	 0 	 0.982 
 968 	aEo	 3 	aeO	 0 	 0 	 0 	 0 	 0 
 968 	aEo	 4 	AEo	 0 	 0 	 0 	 0 	 0 
 968 	aEo	 5 	AEO	 0 	 0 	 0 	 0 	 0 
 968 	aEo	 6 	Aeo	 0 	 0 	 0 	 0 	 0 
 968 	aEo	 7 	AeO	 0 	 0 	 0 	 0 	 0 
 969 	aEa	 0 	aEa	 0 	 0 	 18 	 0 	 0.018 
 969 	aEa	 1 	aEA	 0 	 0 	 0 	 0 	 0 
 969 	aEa	 2 	aea	 0 	 0 	 982 	 0 	 0.982 
 969 	aEa	 3 	aeA	 0 	 0 	 0 	 0 	 0 
 969 	aEa	 4 	AEa	 0 	 0 	 0 	 0 	 0 
 969 	aEa	 5 	AEA	 0 	 0 	 0 	 0 	 0 
 969 	aEa	 6 	Aea	 0 	 0 	 0 	 0 	 0 
 969 	aEa	 7 	AeA	 0 	 0 	 0 	 0 	 0 
 970 	aEu	 0 	aEu	 0 	 0 	 18 	 0 	 0.018 
 970 	aEu	 1 	aEy	 0 	 0 	 0 	 0 	 0 
 970 	aEu	 2 	aeu	 0 	 0 	 982 	 0 	 0.982 
 970 	aEu	 3 	aey	 0 	 0 	 0 	 0 	 0 
 970 	aEu	 4 	AEu	 0 	 0 	 0 	 0 	 0 
 970 	aEu	 5 	AEy	 0 	 0 	 0 	 0 	 0 
 970 	aEu	 6 	Aeu	 0 	 0 	 0 	 0 	 0 
 970 	aEu	 7 	Aey	 0 	 0 	 0 	 0 	 0 
 971 	aoO	 0 	aoO	 0 	 0 	 7 	 0 	 0.007 
 971 	aoO	 1 	aoo	 0 	 0 	 993 	 0 	 0.993 
 971 	aoO	 2 	aOO	 0 	 0 	 0 	 0 	 0 
 971 	aoO	 3 	aOo	 0 	 0 	 0 	 0 	 0 
 971 	aoO	 4 	AoO	 0 	 0 	 0 	 0 	 0 
 971 	aoO	 5 	Aoo	 0 	 0 	 0 	 0 	 0 
 971 	aoO	 6 	AOO	 0 	 0 	 0 	 0 	 0 
 971 	aoO	 7 	AOo	 0 	 0 	 0 	 0 	 0 
 972 	aoA	 0 	aoA	 0 	 0 	 16 	 0 	 0.016 
 972 	aoA	 1 	aoa	 0 	 0 	 984 	 0 	 0.984 
 972 	aoA	 2 	aOA	 0 	 0 	 0 	 0 	 0 
 972 	aoA	 3 	aOa	 0 	 0 	 0 	 0 	 0 
 972 	aoA	 4 	AoA	 0 	 0 	 0 	 0 	 0 
 972 	aoA	 5 	Aoa	 0 	 0 	 0 	 0 	 0 
 972 	aoA	 6 	AOA	 0 	 0 	 0 	 0 	 0 
 972 	aoA	 7 	AOa	 0 	 0 	 0 	 0 	 0 
 973 	aoy	 0 	aoy	 0 	 0 	 16 	 0 	 0.016 
 973 	aoy	 1 	aou	 0 	 0 	 984 	 0 	 0.984 
 973 	aoy	 2 	aOy	 0 	 0 	 0 	 0 	 0 
 973 	aoy	 3 	aOu	 0 	 0 	 0 	 0 	 0 
 973 	aoy	 4 	Aoy	 0 	 0 	 0 	 0 	 0 
 973 	aoy	 5 	Aou	 0 	 0 	 0 	 0 	 0 
 973 	aoy	 6 	AOy	 0 	 0 	 0 	 0 	 0 
 973 	aoy	 7 	AOu	 0 	 0 	 0 	 0 	 0 
 974 	aoe	 0 	aoe	 1 	 11 	 1000 	 1 	 1 
 974 	aoe	 1 	aoE	 0 	 0 	 0 	 0 	 0 
 974 	aoe	 2 	aOe	 0 	 0 	 0 	 0 	 0 
 974 	aoe	 3 	aOE	 0 	 0 	 0 	 0 	 0 
 974 	aoe	 4 	Aoe	 0 	 0 	 0 	 0 	 0 
 974 	aoe	 5 	AoE	 0 	 0 	 0 	 0 	 0 
 974 	aoe	 6 	AOe	 0 	 0 	 0 	 0 	 0 
 974 	aoe	 7 	AOE	 0 	 0 	 0 	 0 	 0 
 975 	aoi	 0 	aoi	 1 	 10 	 1000 	 1 	 1 
 975 	aoi	 1 	aoI	 0 	 0 	 0 	 0 	 0 
 975 	aoi	 2 	aOi	 0 	 0 	 0 	 0 	 0 
 975 	aoi	 3 	aOI	 0 	 0 	 0 	 0 	 0 
 975 	aoi	 4 	Aoi	 0 	 0 	 0 	 0 	 0 
 975 	aoi	 5 	AoI	 0 	 0 	 0 	 0 	 0 
 975 	aoi	 6 	AOi	 0 	 0 	 0 	 0 	 0 
 975 	aoi	 7 	AOI	 0 	 0 	 0 	 0 	 0 
 976 	aoI	 0 	aoI	 0 	 0 	 16 	 0 	 0.016 
 976 	aoI	 1 	aoi	 0 	 0 	 984 	 0 	 0.984 
 976 	aoI	 2 	aOI	 0 	 0 	 0 	 0 	 0 
 976 	aoI	 3 	aOi	 0 	 0 	 0 	 0 	 0 
 976 	aoI	 4 	AoI	 0 	 0 	 0 	 0 	 0 
 976 	aoI	 5 	Aoi	 0 	 0 	 0 	 0 	 0 
 976 	aoI	 6 	AOI	 0 	 0 	 0 	 0 	 0 
 976 	aoI	 7 	AOi	 0 	 0 	 0 	 0 	 0 
 977 	aoE	 0 	aoE	 0 	 0 	 18 	 0 	 0.018 
 977 	aoE	 1 	aoe	 0 	 0 	 982 	 0 	 0.982 
 977 	aoE	 2 	aOE	 0 	 0 	 0 	 0 	 0 
 977 	aoE	 3 	aOe	 0 	 0 	 0 	 0 	 0 
 977 	aoE	 4 	AoE	 0 	 0 	 0 	 0 	 0 
 977 	aoE	 5 	Aoe	 0 	 0 	 0 	 0 	 0 
 977 	aoE	 6 	AOE	 0 	 0 	 0 	 0 	 0 
 977 	aoE	 7 	AOe	 0 	 0 	 0 	 0 	 0 
 978 	aoo	 0 	aoo	 1 	 21 	 1000 	 1 	 1 
 978 	aoo	 1 	aoO	 0 	 0 	 0 	 0 	 0 
 978 	aoo	 2 	aOo	 0 	 0 	 0 	 0 	 0 
 978 	aoo	 3 	aOO	 0 	 0 	 0 	 0 	 0 
 978 	aoo	 4 	Aoo	 0 	 0 	 0 	 0 	 0 
 978 	aoo	 5 	AoO	 0 	 0 	 0 	 0 	 0 
 978 	aoo	 6 	AOo	 0 	 0 	 0 	 0 	 0 
 978 	aoo	 7 	AOO	 0 	 0 	 0 	 0 	 0 
 979 	aoa	 0 	aoa	 1 	 15 	 1000 	 1 	 1 
 979 	aoa	 1 	aoA	 0 	 0 	 0 	 0 	 0 
 979 	aoa	 2 	aOa	 0 	 0 	 0 	 0 	 0 
 979 	aoa	 3 	aOA	 0 	 0 	 0 	 0 	 0 
 979 	aoa	 4 	Aoa	 0 	 0 	 0 	 0 	 0 
 979 	aoa	 5 	AoA	 0 	 0 	 0 	 0 	 0 
 979 	aoa	 6 	AOa	 0 	 0 	 0 	 0 	 0 
 979 	aoa	 7 	AOA	 0 	 0 	 0 	 0 	 0 
 980 	aou	 0 	aou	 1 	 13 	 1000 	 1 	 1 
 980 	aou	 1 	aoy	 0 	 0 	 0 	 0 	 0 
 980 	aou	 2 	aOu	 0 	 0 	 0 	 0 	 0 
 980 	aou	 3 	aOy	 0 	 0 	 0 	 0 	 0 
 980 	aou	 4 	Aou	 0 	 0 	 0 	 0 	 0 
 980 	aou	 5 	Aoy	 0 	 0 	 0 	 0 	 0 
 980 	aou	 6 	AOu	 0 	 0 	 0 	 0 	 0 
 980 	aou	 7 	AOy	 0 	 0 	 0 	 0 	 0 
 981 	aaO	 0 	aaO	 0 	 0 	 7 	 0 	 0.007 
 981 	aaO	 1 	aao	 0 	 0 	 993 	 0 	 0.993 
 981 	aaO	 2 	aAO	 0 	 0 	 0 	 0 	 0 
 981 	aaO	 3 	aAo	 0 	 0 	 0 	 0 	 0 
 981 	aaO	 4 	AaO	 0 	 0 	 0 	 0 	 0 
 981 	aaO	 5 	Aao	 0 	 0 	 0 	 0 	 0 
 981 	aaO	 6 	AAO	 0 	 0 	 0 	 0 	 0 
 981 	aaO	 7 	AAo	 0 	 0 	 0 	 0 	 0 
 982 	aaA	 0 	aaA	 0 	 0 	 17 	 0 	 0.017 
 982 	aaA	 1 	aaa	 0 	 0 	 983 	 0 	 0.983 
 982 	aaA	 2 	aAA	 0 	 0 	 0 	 0 	 0 
 982 	aaA	 3 	aAa	 0 	 0 	 0 	 0 	 0 
 982 	aaA	 4 	AaA	 0 	 0 	 0 	 0 	 0 
 982 	aaA	 5 	Aaa	 0 	 0 	 0 	 0 	 0 
 982 	aaA	 6 	AAA	 0 	 0 	 0 	 0 	 0 
 982 	aaA	 7 	AAa	 0 	 0 	 0 	 0 	 0 
 983 	aay	 0 	aay	 0 	 0 	 17 	 0 	 0.017 
 983 	aay	 1 	aau	 0 	 0 	 983 	 0 	 0.983 
 983 	aay	 2 	aAy	 0 	 0 	 0 	 0 	 0 
 983 	aay	 3 	aAu	 0 	 0 	 0 	 0 	 0 
 983 	aay	 4 	Aay	 0 	 0 	 0 	 0 	 0 
 983 	aay	 5 	Aau	 0 	 0 	 0 	 0 	 0 
 983 	aay	 6 	AAy	 0 	 0 	 0 	 0 	 0 
 983 	aay	 7 	AAu	 0 	 0 	 0 	 0 	 0 
 984 	aae	 0 	aae	 1 	 13 	 1000 	 1 	 1 
 984 	aae	 1 	aaE	 0 	 0 	 0 	 0 	 0 
 984 	aae	 2 	aAe	 0 	 0 	 0 	 0 	 0 
 984 	aae	 3 	aAE	 0 	 0 	 0 	 0 	 0 
 984 	aae	 4 	Aae	 0 	 0 	 0 	 0 	 0 
 984 	aae	 5 	AaE	 0 	 0 	 0 	 0 	 0 
 984 	aae	 6 	AAe	 0 	 0 	 0 	 0 	 0 
 984 	aae	 7 	AAE	 0 	 0 	 0 	 0 	 0 
 985 	aai	 0 	aai	 1 	 17 	 1000 	 1 	 1 
 985 	aai	 1 	aaI	 0 	 0 	 0 	 0 	 0 
 985 	aai	 2 	aAi	 0 	 0 	 0 	 0 	 0 
 985 	aai	 3 	aAI	 0 	 0 	 0 	 0 	 0 
 985 	aai	 4 	Aai	 0 	 0 	 0 	 0 	 0 
 985 	aai	 5 	AaI	 0 	 0 	 0 	 0 	 0 
 985 	aai	 6 	AAi	 0 	 0 	 0 	 0 	 0 
 985 	aai	 7 	AAI	 0 	 0 	 0 	 0 	 0 
 986 	aaI	 0 	aaI	 0 	 0 	 16 	 0 	 0.016 
 986 	aaI	 1 	aai	 0 	 0 	 984 	 0 	 0.984 
 986 	aaI	 2 	aAI	 0 	 0 	 0 	 0 	 0 
 986 	aaI	 3 	aAi	 0 	 0 	 0 	 0 	 0 
 986 	aaI	 4 	AaI	 0 	 0 	 0 	 0 	 0 
 986 	aaI	 5 	Aai	 0 	 0 	 0 	 0 	 0 
 986 	aaI	 6 	AAI	 0 	 0 	 0 	 0 	 0 
 986 	aaI	 7 	AAi	 0 	 0 	 0 	 0 	 0 
 987 	aaE	 0 	aaE	 0 	 0 	 18 	 0 	 0.018 
 987 	aaE	 1 	aae	 0 	 0 	 982 	 0 	 0.982 
 987 	aaE	 2 	aAE	 0 	 0 	 0 	 0 	 0 
 987 	aaE	 3 	aAe	 0 	 0 	 0 	 0 	 0 
 987 	aaE	 4 	AaE	 0 	 0 	 0 	 0 	 0 
 987 	aaE	 5 	Aae	 0 	 0 	 0 	 0 	 0 
 987 	aaE	 6 	AAE	 0 	 0 	 0 	 0 	 0 
 987 	aaE	 7 	AAe	 0 	 0 	 0 	 0 	 0 
 988 	aao	 0 	aao	 1 	 11 	 1000 	 1 	 1 
 988 	aao	 1 	aaO	 0 	 0 	 0 	 0 	 0 
 988 	aao	 2 	aAo	 0 	 0 	 0 	 0 	 0 
 988 	aao	 3 	aAO	 0 	 0 	 0 	 0 	 0 
 988 	aao	 4 	Aao	 0 	 0 	 0 	 0 	 0 
 988 	aao	 5 	AaO	 0 	 0 	 0 	 0 	 0 
 988 	aao	 6 	AAo	 0 	 0 	 0 	 0 	 0 
 988 	aao	 7 	AAO	 0 	 0 	 0 	 0 	 0 
 989 	aaa	 0 	aaa	 1 	 16 	 1000 	 1 	 1 
 989 	aaa	 1 	aaA	 0 	 0 	 0 	 0 	 0 
 989 	aaa	 2 	aAa	 0 	 0 	 0 	 0 	 0 
 989 	aaa	 3 	aAA	 0 	 0 	 0 	 0 	 0 
 989 	aaa	 4 	Aaa	 0 	 0 	 0 	 0 	 0 
 989 	aaa	 5 	AaA	 0 	 0 	 0 	 0 	 0 
 989 	aaa	 6 	AAa	 0 	 0 	 0 	 0 	 0 
 989 	aaa	 7 	AAA	 0 	 0 	 0 	 0 	 0 
 990 	aau	 0 	aau	 1 	 14 	 1000 	 1 	 1 
 990 	aau	 1 	aay	 0 	 0 	 0 	 0 	 0 
